ID,TRACTCE10,GEOID10,NAME10,NAMELSAD10,Long,Lat,State,County,Smoking,Binge Drinking,Physical Inactivity,Sleep<7hours,Opioid Overdose,High Cholesterol,Obesity,High Blood Pressure,Depression,Kidney Diseases,Land Surface Temperature,Air Temperature,Solar_DNI,Wind Speed,Precipitation,Socioeconomic Status,Household Composition & Disability,Minority Status & Language,Housing Type & Transportation,Aerosol ,Nitrogen Dioxide ,Carbon Monoxide ,Sulfur Dioxide ,Formaldehyde ,Ozone ,Diabetes
290,241100,17031241100,2411,Census Tract 2411,-87.689582,41.906667,ILLINOIS,Cook,11.9,18.2,6.2,32.6,16.29549158,20.2,28.2,19.1,15.4,1.6,22.39,10.63,1554.380005,4.21667,80.4725,0.584636,0.689975,0.370268,0.063087,-0.387799,0.000175611,0.0339699,0.000310121,0.000102725,0.144821,5.9
291,241200,17031241200,2412,Census Tract 2412,-87.684686,41.906707,ILLINOIS,Cook,9.1,18.2,5.3,29,0,21.8,23.2,19.2,14.8,1.7,22.39,10.621685,1553.650024,4.21667,80.1317,0.309657,0.750769,0.193891,0.112238,-0.387799,0.000175611,0.0339699,0.000310121,0.000102725,0.144821,5.7
292,241300,17031241300,2413,Census Tract 2413,-87.681025,41.906772,ILLINOIS,Cook,8.8,20,4.6,29.3,5.385029618,19.7,23.2,16.8,15.4,1.3,22.39,10.621685,1551.089966,4.21667,80.1317,0.379357,0.407463,0.333467,0.055879,-0.387799,0.000175611,0.0339699,0.000310121,0.000102725,0.144821,4.2
209,170400,17031170400,1704,Census Tract 1704,-87.812711,41.948908,ILLINOIS,Cook,14.6,15.2,9.2,31.4,12.91989664,31.5,27.6,29.7,16.1,2.8,22.414,10.223735,1533.140015,4.23333,80.395,0.450235,0.719479,0.162379,0.641015,-0.447882,0.00015733,0.0339679,0.000285779,0.000107829,0.145145,9.2
213,170800,17031170800,1708,Census Tract 1708,-87.812371,41.941576,ILLINOIS,Cook,15.2,15.8,8.9,31.9,13.43724805,30.2,27.6,28.1,16.5,2.6,22.93,10.277935,1532.680054,4.23333,80.7208,0.42816,0.78155,0.336555,0.477291,-0.447882,0.00015733,0.0339679,0.000285779,0.000107829,0.145145,8.5
723,834600,17031834600,8346,Census Tract 8346,-87.634306,41.787247,ILLINOIS,Cook,25.5,10.1,15.2,46.4,71.46638433,29.7,44.5,46.9,15.3,4.7,21.458,10.781265,1539.810059,4.175,81.8467,0.941365,0.742009,0.966134,0.704144,-0.449508,0.000168063,0.0339662,0.000328341,9.34E-05,0.144626,18.7
169,140301,17031140300,1403.01,Census Tract 1403.01,-87.72317,41.969206,ILLINOIS,Cook,16.5,13.6,9.3,35.1,3.459010723,26.5,27.8,24.9,13.8,2.3,22.958,10.42875,1549.300049,4.23333,80.2717,0.930341,0.965086,0.764032,0.119776,-0.447141,0.00016019,0.0339644,0.000177272,0.000108602,0.145053,10.2
173,140601,17031140600,1406.01,Census Tract 1406.01,-87.725891,41.964647,ILLINOIS,Cook,15.4,13.8,9.9,34.2,10.76812635,28.2,29.8,27,14.5,2.7,22.958,10.42875,1548.75,4.23333,80.2717,0.866983,0.94165,0.446834,0.210185,-0.447141,0.00016019,0.0339644,0.000177272,0.000108602,0.145053,11.1
174,140602,17031140600,1406.02,Census Tract 1406.02,-87.721017,41.964652,ILLINOIS,Cook,14.8,15.2,8.7,34.1,22.23457476,24.4,30.4,23.4,14.6,2.2,22.958,10.42875,1549.25,4.23333,80.2717,0.963439,0.933618,0.619168,0.123661,-0.447141,0.00016019,0.0339644,0.000177272,0.000108602,0.145053,8.9
243,210601,17031210600,2106.01,Census Tract 2106.01,-87.712214,41.937636,ILLINOIS,Cook,12,15.9,7.9,31.5,19.32989691,25.4,29,22.5,14.3,2.2,23.492,10.517065,1549.550049,4.225,80.4083,0.864809,0.905212,0.364661,0.198885,-0.407097,0.000166226,0.0339643,0.000198027,9.91E-05,0.144964,8.5
244,210602,17031210600,2106.02,Census Tract 2106.02,-87.712573,41.934167,ILLINOIS,Cook,11.9,16.6,7.7,31.8,17.08306641,23.8,29.7,21.3,14.4,2.1,23.492,10.55835,1549.969971,4.225,80.8033,0.769973,0.882215,0.350192,0.180598,-0.407097,0.000166226,0.0339643,0.000198027,9.91E-05,0.144964,8
630,691200,17031691200,6912,Census Tract 6912,-87.632181,41.754439,ILLINOIS,Cook,23.7,10.1,14.7,46.4,38.63716192,28.2,45,45.4,15.6,4.6,21.926,10.731685,1535.310059,4.15833,81.6383,0.687255,0.491817,0.964763,0.589612,-0.469934,0.000165479,0.033964,0.000303519,8.93E-05,0.144604,17.7
699,831300,17031831300,8313,Census Tract 8313,-87.74426,41.907766,ILLINOIS,Cook,13.6,14.2,8.2,37.5,78.125,25.5,33.4,29.4,13.2,2.4,24.304,10.57375,1543.180054,4.21667,82.0875,0.84567,0.908397,0.313128,0.527788,-0.403477,0.000168355,0.0339635,0.000325245,0.000102479,0.14494,10.3
161,120200,17031120200,1202,Census Tract 1202,-87.757616,41.994529,ILLINOIS,Cook,9.7,13.7,7.3,28.1,6.772009029,33.2,23.7,29.5,14.2,2.6,21.022,10.378335,1545.189941,4.23333,80.1667,0.32543,0.590601,0.071761,0.749739,-0.471439,0.00015148,0.033963,0.000273345,0.00010847,0.1452,8.4
303,242700,17031242700,2427,Census Tract 2427,-87.699374,41.897425,ILLINOIS,Cook,14.2,15.2,8.6,34.7,39.4282898,23.9,32.9,25.1,15.5,2.4,22.59,10.62915,1554.140015,4.21667,81.0725,0.882369,0.865492,0.421621,0.176671,-0.380804,0.000175934,0.0339629,0.000299291,9.89E-05,0.144824,9.2
293,241400,17031241400,2414,Census Tract 2414,-87.67531,41.906023,ILLINOIS,Cook,8.6,20.2,4.6,28.8,19.58650707,19.3,22.7,16.3,15.7,1.4,21.886,10.614565,1543.02002,4.21667,79.7958,0.263125,0.603493,0.375779,0.052392,-0.395432,0.000176073,0.0339626,0.000312306,0.000103889,0.144824,4.2
294,241500,17031241500,2415,Census Tract 2415,-87.670937,41.908376,ILLINOIS,Cook,7.5,22.1,3.7,28.2,34.8189415,16.5,21.5,12.7,15,1,22.48,10.614565,1536.420044,4.21667,79.7958,0.304643,0.571256,0.169966,0.03825,-0.395432,0.000176073,0.0339626,0.000312306,0.000103889,0.144824,2.9
613,671800,17031671800,6718,Census Tract 6718,-87.656448,41.761401,ILLINOIS,Cook,23.7,10,15.4,45.8,35.16174402,30.3,44.7,47.9,15,5.2,23.174,10.711665,1539.530029,4.16667,81.8433,0.739451,0.83364,0.778819,0.740842,-0.45139,0.000167026,0.0339614,0.000278351,9.24E-05,0.144658,19.7
726,834900,17031834900,8349,Census Tract 8349,-87.656734,41.772294,ILLINOIS,Cook,28.5,9,18.6,46.8,83.62676056,32.3,46.9,51.3,16.4,6,22.794,10.7446,1541.630005,4.175,81.85,0.806866,0.510201,0.956387,0.800607,-0.45139,0.000167026,0.0339614,0.000278351,9.24E-05,0.144658,22.6
276,230700,17031230700,2307,Census Tract 2307,-87.72154,41.90634,ILLINOIS,Cook,17.9,13.8,12,36.4,36.14079195,27,36.5,28,15.6,3,24.192,10.5954,1549.689941,4.21667,81.8242,0.818084,0.970948,0.918547,0.321077,-0.391607,0.000170938,0.03396,0.00030254,9.92E-05,0.144904,12.7
725,834800,17031834800,8348,Census Tract 8348,-87.645088,41.78363,ILLINOIS,Cook,22.7,9.6,14.9,45.2,71.68458781,30.7,43.7,47.8,15,5,22.032,10.777485,1544.180054,4.175,81.7817,0.962996,0.808337,0.815344,0.794319,-0.442578,0.000168889,0.0339582,0.000311389,9.51E-05,0.144633,19.3
277,230800,17031230800,2308,Census Tract 2308,-87.714956,41.905865,ILLINOIS,Cook,14.3,14.1,10.6,33.9,7.610350076,27.7,34.2,26.4,15,2.9,24.54,10.602065,1551.670044,4.21667,81.5542,0.931989,0.961242,0.63149,0.380732,-0.386477,0.0001716,0.0339575,0.000277622,0.00010191,0.144865,12.1
315,250500,17031250500,2505,Census Tract 2505,-87.796796,41.914619,ILLINOIS,Cook,12.4,13.7,8.2,33.5,9.286282834,29.4,30,30.7,14,2.6,22.28,10.367935,1537.329956,4.21667,81.5875,0.700605,0.797312,0.503697,0.649267,-0.436889,0.000161162,0.0339556,0.000248944,0.000105248,0.145066,9.7
639,700402,17031700400,7004.02,Census Tract 7004.02,-87.711823,41.73823,ILLINOIS,Cook,18.1,12.4,10.9,40.4,12.77465508,28.1,37.8,36.4,14.7,3.2,22.854,10.589165,1531.400024,4.16667,82.1767,0.913806,0.893295,0.252776,0.415989,-0.442051,0.000163902,0.0339553,0.000267805,0.000103503,0.144849,12.7
156,110300,17031110300,1103,Census Tract 1103,-87.783235,41.975291,ILLINOIS,Cook,14.2,14.4,9.2,31.4,7.750435962,31.9,27,30.2,15.7,2.8,23.4,10.31125,1544.400024,4.23333,80.2433,0.612057,0.745607,0.220198,0.611662,-0.452135,0.00015484,0.0339531,0.000323629,0.000110621,0.145136,9.4
318,250800,17031250800,2508,Census Tract 2508,-87.751468,41.906182,ILLINOIS,Cook,19.3,11.3,12,43,56.27009646,28.9,40.6,41.1,14.2,3.7,23.342,10.5646,1543.02002,4.21667,82.1275,0.891869,0.90539,0.429402,0.675614,-0.411566,0.000168025,0.0339527,0.00031172,0.000105578,0.144965,15.6
230,191100,17031191100,1911,Census Tract 1911,-87.750976,41.919629,ILLINOIS,Cook,14.8,15.2,9.9,34.7,16.18559482,25.5,33.8,24.2,14.7,2.5,24.028,10.54165,1541.22998,4.21667,81.9008,0.708527,0.972184,0.643992,0.233058,-0.408778,0.000166422,0.0339515,0.000305401,0.000106274,0.144979,10.4
312,250200,17031250200,2502,Census Tract 2502,-87.751073,41.912351,ILLINOIS,Cook,16.4,13.1,10,39.5,48.70738104,27.3,36.3,33.9,13.8,2.9,23.8,10.5646,1541.77002,4.21667,82.1275,0.939731,0.925984,0.704345,0.525331,-0.408778,0.000166422,0.0339515,0.000305401,0.000106274,0.144979,12.3
317,250700,17031250700,2507,Census Tract 2507,-87.76081,41.905821,ILLINOIS,Cook,21.3,10.7,12.9,44.8,37.71728436,29,42.7,43.5,15,4,22.904,10.5496,1543.609985,4.21667,82.1367,0.769862,0.730367,0.804018,0.671934,-0.419586,0.000167712,0.0339473,0.000322005,0.000108812,0.144975,16.4
145,90200,17031090200,902,Census Tract 902,-87.813224,42.005598,ILLINOIS,Cook,10.3,16.4,6.7,28.6,3.046922608,29.6,24,25.7,15.2,2.2,21.716,10.144565,1545.790039,4.25,79.7458,0.04865,0.40053,0.064547,0.400997,-0.476442,0.000148884,0.0339465,0.000295573,9.65E-05,0.14525,6.7
264,222200,17031222200,2222,Census Tract 2222,-87.683826,41.91591,ILLINOIS,Cook,7.7,20.8,3.9,28.4,15.69037657,18.5,22.2,14.4,15.1,1.1,23.276,10.60415,1552.310059,4.21667,80.0258,0.258043,0.540488,0.11662,0.051362,-0.395576,0.000173649,0.0339465,0.000271452,0.000102762,0.144862,3.3
284,240500,17031240500,2405,Census Tract 2405,-87.683637,41.91197,ILLINOIS,Cook,7.3,22.4,3.3,28.1,4.442470013,15.6,20.7,11.7,15.4,0.8,22.39,10.621685,1552.599976,4.21667,80.1317,0.007492,0.309778,0.057472,0.036671,-0.395576,0.000173649,0.0339465,0.000271452,0.000102762,0.144862,2.2
285,240600,17031240600,2406,Census Tract 2406,-87.689709,41.912161,ILLINOIS,Cook,10.8,18.7,5.7,30.8,13.72683596,20.9,26.7,17.8,14.6,1.5,22.39,10.63,1552.680054,4.21667,80.4725,0.294492,0.72217,0.108382,0.066684,-0.395576,0.000173649,0.0339465,0.000271452,0.000102762,0.144862,5.5
158,110501,17031110500,1105.01,Census Tract 1105.01,-87.761925,41.977002,ILLINOIS,Cook,12.9,14.8,8,31.1,15.08945894,30.2,25.7,27.2,14.8,2.4,23.696,10.371665,1545.199951,4.23333,80.3717,0.487128,0.811439,0.086908,0.445096,-0.461409,0.000155942,0.0339455,0.000286165,0.000110686,0.145121,8.4
159,110502,17031110500,1105.02,Census Tract 1105.02,-87.75985,41.970287,ILLINOIS,Cook,13.8,15.1,8.2,31.7,21.77971375,29.2,26.7,27.1,15.5,2.4,23.696,10.3696,1544.869995,4.23333,80.5108,0.469387,0.794538,0.19972,0.413971,-0.461409,0.000155942,0.0339455,0.000286165,0.000110686,0.145121,8.3
163,120400,17031120400,1204,Census Tract 1204,-87.752163,41.977236,ILLINOIS,Cook,12.4,14.3,8.1,31.2,17.06970128,30.6,26.2,27.8,14.5,2.5,23.162,10.384985,1545.51001,4.23333,80.3517,0.528591,0.837718,0.108299,0.409399,-0.461409,0.000155942,0.0339455,0.000286165,0.000110686,0.145121,9
513,530600,17031530600,5306,Census Tract 5306,-87.618995,41.670391,ILLINOIS,Cook,19.4,10.4,12.4,44.5,49.89086374,29.2,42.6,44.2,14.6,4.1,20.88,10.6196,1529.040039,4.14167,81,0.702876,0.516063,0.922147,0.605195,-0.503463,0.000160724,0.0339455,0.000292484,0.000101525,0.1445,16.6
245,210700,17031210700,2107,Census Tract 2107,-87.70384,41.935703,ILLINOIS,Cook,12.5,16.5,7.8,31.9,11.60362033,24.6,29.7,22.4,14.7,2.2,23.492,10.557935,1549.76001,4.225,80.34,0.874836,0.81549,0.328718,0.152754,-0.406884,0.000167056,0.0339446,0.000211169,9.89E-05,0.144964,8.3
606,670900,17031670900,6709,Census Tract 6709,-87.657022,41.783212,ILLINOIS,Cook,19.7,10.3,12.8,44,22.2057735,28.9,42.2,45,13.8,4.4,22.908,10.76165,1544.699951,4.175,81.8208,0.752288,0.488536,0.672929,0.646082,-0.435091,0.00016921,0.0339442,0.000287858,9.68E-05,0.144653,17.2
617,680600,17031680600,6806,Census Tract 6806,-87.652165,41.783281,ILLINOIS,Cook,26.6,10.2,15.7,46.5,48.91684137,28.4,44.4,45.3,16.1,4.7,22.908,10.7754,1545.369995,4.175,81.7642,0.988353,0.497199,0.948897,0.556675,-0.435091,0.00016921,0.0339442,0.000287858,9.68E-05,0.144653,18.1
642,710100,17031710100,7101,Census Tract 7101,-87.641971,41.753392,ILLINOIS,Cook,27.7,10.1,16.7,47.7,70.58823529,30.5,47.7,49.1,15.5,5,23.334,10.723335,1536.329956,4.16667,81.6033,0.918223,0.51896,0.743596,0.575238,-0.465435,0.000165438,0.0339432,0.000293427,9.48E-05,0.144662,20.5
643,710200,17031710200,7102,Census Tract 7102,-87.651428,41.755112,ILLINOIS,Cook,21.9,9.9,14,45.1,37.6312141,29.9,43.2,46.2,15.1,4.7,23.174,10.72125,1538.140015,4.16667,81.7383,0.711892,0.630911,0.927533,0.663312,-0.465435,0.000165438,0.0339432,0.000293427,9.48E-05,0.144662,18.2
619,681000,17031681000,6810,Census Tract 6810,-87.649553,41.776039,ILLINOIS,Cook,31.2,8.9,20.1,48.5,60.03430532,31.6,49.7,52,17,6.2,22.794,10.750435,1543.699951,4.175,81.8008,0.963232,0.508196,0.643785,0.717667,-0.451465,0.000167373,0.0339421,0.000304039,8.85E-05,0.144611,23.5
180,150401,17031150400,1504.01,Census Tract 1504.01,-87.772265,41.964568,ILLINOIS,Cook,12.8,15.5,8.2,30.8,8.34550386,30.1,26.7,27.4,15.4,2.5,23.686,10.321265,1545.48999,4.23333,80.4442,0.595175,0.734307,0.43537,0.514787,-0.448841,0.000156727,0.03394,0.000311697,0.000106356,0.145089,8.3
229,191000,17031191000,1910,Census Tract 1910,-87.743801,41.91923,ILLINOIS,Cook,14.3,15.2,9.8,33.6,31.2622118,26.6,32.4,24.3,14.6,2.5,24.332,10.5575,1542.300049,4.21667,81.8392,0.9511,0.970962,0.406502,0.299303,-0.406307,0.000166661,0.0339366,0.000304991,0.000106204,0.144966,10.5
144,90100,17031090100,901,Census Tract 901,-87.813585,42.015255,ILLINOIS,Cook,11.4,14.6,7.9,29.1,0,32.5,24.9,29.9,15.3,2.7,22.326,10.148335,1545.160034,4.25,79.7883,0.120276,0.55857,0.027594,0.694945,-0.477436,0.000147207,0.0339365,0.000251216,9.83E-05,0.145308,8.3
165,130200,17031130200,1302,Census Tract 1302,-87.736066,41.980851,ILLINOIS,Cook,9.7,13.7,7,29,14.16430595,31.9,23.8,28.1,13.4,2.4,21.514,10.410835,1546.76001,4.23333,80.1158,0.349042,0.711475,0.401794,0.653454,-0.468211,0.000155935,0.0339354,0.000233352,0.000110681,0.145133,8.3
618,680900,17031680900,6809,Census Tract 6809,-87.637632,41.776428,ILLINOIS,Cook,27.2,9.1,17.3,46.7,42.29907937,30.9,45.9,48.7,16.6,5.5,22.012,10.754585,1541.01001,4.175,81.7725,0.897769,0.625735,0.913341,0.73465,-0.457857,0.000167485,0.0339336,0.000320081,8.87E-05,0.144611,20.9
172,140500,17031140500,1405,Census Tract 1405,-87.731832,41.965362,ILLINOIS,Cook,12.1,15.7,7.5,31.8,2.718129927,26.5,27.2,23.6,13.9,2.1,23.45,10.420415,1548.069946,4.23333,80.3717,0.824025,0.887295,0.466992,0.221209,-0.449914,0.000159676,0.0339321,0.000199984,0.000110041,0.145047,8.1
148,100200,17031100200,1002,Census Tract 1002,-87.794246,41.995616,ILLINOIS,Cook,13.1,14.9,8.5,30,13.33530893,31.8,26.1,29.8,15.7,2.8,22.386,10.274185,1544.339966,4.24167,79.9867,0.182041,0.50784,0.269307,0.64037,-0.468855,0.000150428,0.0339298,0.000321369,0.000100525,0.145209,8.5
162,120300,17031120300,1203,Census Tract 1203,-87.740066,41.991114,ILLINOIS,Cook,9.1,13.3,6.8,28.2,4.713275727,32.6,22.7,28.7,13.4,2.5,21.364,10.404165,1546.72998,4.23333,80.0842,0.255591,0.63643,0.164207,0.67203,-0.471962,0.000153502,0.033927,0.00025327,0.000110995,0.145161,8.2
147,100100,17031100100,1001,Census Tract 1001,-87.783034,41.989581,ILLINOIS,Cook,12.9,15.3,8.2,30.4,13.17523057,30.9,26,28.4,15.6,2.6,21.882,10.2979,1543.76001,4.23333,80.0592,0.666801,0.567494,0.210589,0.500247,-0.463976,0.000151651,0.0339269,0.000324093,0.000105874,0.145165,8.2
210,170500,17031170500,1705,Census Tract 1705,-87.828896,41.950078,ILLINOIS,Cook,12.9,15.9,8,30.7,12.04819277,30.6,26.5,27.7,15.7,2.4,20.074,10.2246,1530.319946,4.23,80.2908,0.218491,0.729571,0.06895,0.613254,-0.448132,0.00015738,0.0339251,0.000238565,0.00011748,0.145163,8
211,170600,17031170600,1706,Census Tract 1706,-87.830702,41.941294,ILLINOIS,Cook,14.4,15,9,31.2,20.01601281,32,26.9,30,16,2.8,21.504,10.251685,1530.150024,4.23,80.39,0.181113,0.662557,0.09606,0.715429,-0.448132,0.00015738,0.0339251,0.000238565,0.00011748,0.145163,9
212,170700,17031170700,1707,Census Tract 1707,-87.822164,41.941487,ILLINOIS,Cook,14.7,15.4,8.9,31.2,10.06711409,31.3,27.2,29.3,16,2.7,21.31,10.256665,1530.400024,4.23,80.505,0.386281,0.735488,0.237837,0.633849,-0.448132,0.00015738,0.0339251,0.000238565,0.00011748,0.145163,8.7
237,200401,17031200400,2004.01,Census Tract 2004.01,-87.737542,41.919828,ILLINOIS,Cook,17.5,14.4,11.9,35.4,22.20371912,26.6,35.6,26.1,15.9,2.9,24.688,10.5575,1543.910034,4.21667,81.8392,0.939204,0.970344,0.568715,0.235351,-0.398824,0.000168764,0.0339239,0.000292996,0.00010149,0.144954,11.9
238,200402,17031200400,2004.02,Census Tract 2004.02,-87.729679,41.919635,ILLINOIS,Cook,13.9,15.3,9.5,33.4,6.824385805,25.5,32.3,22.9,14.7,2.4,24.688,10.580015,1546.349976,4.21667,81.7325,0.80616,0.985406,0.38302,0.235392,-0.398824,0.000168764,0.0339239,0.000292996,0.00010149,0.144954,10.1
255,220901,17031220900,2209.01,Census Tract 2209.01,-87.721248,41.919182,ILLINOIS,Cook,15.7,13.7,11.1,34.6,20.01143511,27,35.3,27.1,15.3,3,24.662,10.58125,1548.660034,4.21667,81.5317,0.891786,0.930433,0.447609,0.257057,-0.398824,0.000168764,0.0339239,0.000292996,0.00010149,0.144954,12.1
273,230400,17031230400,2304,Census Tract 2304,-87.72154,41.911832,ILLINOIS,Cook,14.1,14.8,9.9,33.8,30.66308931,25.8,33.7,24.2,14.7,2.6,24.858,10.5954,1548.930054,4.21667,81.8242,0.991552,0.961626,0.450586,0.32429,-0.398824,0.000168764,0.0339239,0.000292996,0.00010149,0.144954,10.6
274,230500,17031230500,2305,Census Tract 2305,-87.733949,41.911724,ILLINOIS,Cook,21.7,12.5,15.5,37.2,28.01120448,29.3,39.8,31.5,16.7,3.9,24.858,10.586265,1545.369995,4.21667,82.0017,0.967206,0.977909,0.879074,0.368376,-0.398824,0.000168764,0.0339239,0.000292996,0.00010149,0.144954,16
698,831200,17031831200,8312,Census Tract 8312,-87.73225,41.915319,ILLINOIS,Cook,16.5,14.2,11.6,34.9,21.90798646,26.7,35.6,26.1,15.3,2.9,24.858,10.580015,1545.660034,4.21667,81.7325,0.881898,0.976523,0.826004,0.252156,-0.398824,0.000168764,0.0339239,0.000292996,0.00010149,0.144954,12.2
508,530300,17031530300,5303,Census Tract 5303,-87.651752,41.681314,ILLINOIS,Cook,16.1,9.9,11.4,42,23.40276153,31.1,39.2,46,13.1,4.3,21.906,10.582915,1529.349976,4.15,81.515,0.785345,0.517931,0.590189,0.790255,-0.492897,0.000158891,0.033923,0.000280201,0.000106011,0.144585,16.9
681,750600,17031750600,7506,Census Tract 7506,-87.652049,41.688631,ILLINOIS,Cook,16.6,10.1,11.6,42.5,24.44987775,30.7,39.9,45.6,13.2,4.3,21.84,10.601235,1529.349976,4.15833,81.5183,0.692116,0.512947,0.738806,0.734005,-0.492897,0.000158891,0.033923,0.000280201,0.000106011,0.144585,16.9
248,220300,17031220300,2203,Census Tract 2203,-87.695086,41.928465,ILLINOIS,Cook,9.3,18.3,5.4,29.2,4.75737393,22.3,24.8,18.6,15,1.6,23.454,10.572065,1550.72998,4.21667,80.2167,0.528341,0.714729,0.173705,0.099346,-0.398806,0.000170432,0.0339205,0.000252032,0.000098158,0.144909,5.4
249,220400,17031220400,2204,Census Tract 2204,-87.699968,41.928432,ILLINOIS,Cook,7.9,18.2,5.1,27.8,44.08817635,23.1,23.2,18.9,14.1,1.7,23.454,10.5746,1550.72998,4.21667,80.4917,0.506253,0.688684,0.064077,0.148374,-0.398806,0.000170432,0.0339205,0.000252032,0.000098158,0.144909,5.6
260,221300,17031221300,2213,Census Tract 2213,-87.699754,41.921126,ILLINOIS,Cook,12.7,17.9,6.9,31.9,9.310986965,21.5,28.7,19.7,15.6,1.8,23.376,10.5746,1550.609985,4.21667,80.4917,0.901882,0.801788,0.552211,0.083063,-0.398806,0.000170432,0.0339205,0.000252032,0.000098158,0.144909,6.6
261,221400,17031221400,2214,Census Tract 2214,-87.694532,41.920801,ILLINOIS,Cook,9.6,18,6,29.9,23.17880795,21.9,26.8,18.7,14.2,1.7,23.376,10.6029,1550.959961,4.21667,80.34,0.368306,0.807815,0.53046,0.097877,-0.398806,0.000170432,0.0339205,0.000252032,0.000098158,0.144909,6.4
154,110100,17031110100,1101,Census Tract 1101,-87.769695,41.987483,ILLINOIS,Cook,14.4,14.9,9,31.8,15.2264941,31.2,27.5,29.4,16,2.7,21.748,10.35375,1544.25,4.23333,80.2417,0.557022,0.641057,0.33301,0.546117,-0.465159,0.000152293,0.0339204,0.000303589,0.000107434,0.14516,8.9
170,140302,17031140300,1403.02,Census Tract 1403.02,-87.723789,41.972549,ILLINOIS,Cook,12.2,13.4,7.9,32,9.20598389,28.4,24.7,26.9,13,2.5,22.074,10.411265,1549.290039,4.23333,80.1433,0.828733,0.901628,0.765458,0.338994,-0.458253,0.000157757,0.0339195,0.000204943,0.00010529,0.145085,9.5
638,700401,17031700400,7004.01,Census Tract 7004.01,-87.712035,41.745537,ILLINOIS,Cook,15.8,13.4,9.7,39.2,3.376667229,26.4,36.4,32.7,14.3,2.8,23.67,10.589165,1532.040039,4.16667,82.1767,0.729161,0.775674,0.412289,0.338445,-0.430096,0.000165681,0.0339162,0.000282045,0.000101805,0.14485,11.2
496,500300,17031500300,5003,Census Tract 5003,-87.60537,41.689315,ILLINOIS,Cook,15.9,13.1,10.5,36,6.00240096,29.8,34.7,33.7,15,3.1,20.276,10.680835,1525.160034,4.14167,80.6567,0.993657,0.807417,0.349971,0.623812,-0.504784,0.000160777,0.0339134,0.000290198,9.89E-05,0.144488,11.8
515,540102,17031540100,5401.02,Census Tract 5401.02,-87.605449,41.667332,ILLINOIS,Cook,27.7,9.3,17.4,48.1,32.16468318,28.3,47.7,46.6,17.8,5.2,20.492,10.630015,1526.859985,4.14167,80.7942,0.889944,0.491817,0.86923,0.436268,-0.504784,0.000160777,0.0339134,0.000290198,9.89E-05,0.144488,19.4
171,140400,17031140400,1404,Census Tract 1404,-87.738943,41.971537,ILLINOIS,Cook,12.6,13.9,8,31.7,10.286554,29.5,25.3,26.7,13.8,2.4,22.634,10.395815,1546.920044,4.23333,80.3108,0.558047,0.828478,0.126852,0.340807,-0.463947,0.000156993,0.0339132,0.000217207,0.000107573,0.145107,9.1
677,750200,17031750200,7502,Census Tract 7502,-87.671425,41.695665,ILLINOIS,Cook,10.2,12.6,7.5,34.8,15.49426712,29.8,31.4,34.4,13.3,2.8,21.618,10.524165,1528.01001,4.16667,81.745,0.217327,0.701288,0.394359,0.713356,-0.48877,0.000158854,0.0339102,0.000313821,0.000102736,0.144668,10.4
510,530501,17031530500,5305.01,Census Tract 5305.01,-87.632166,41.674278,ILLINOIS,Cook,17.9,10.9,10.9,43.2,48.1303221,28.8,39.8,42.3,13.5,3.6,21.366,10.5875,1529.530029,4.14167,81.2925,0.704192,0.502018,0.920513,0.674817,-0.499067,0.000159854,0.03391,0.000280663,0.000109536,0.144536,15
586,650400,17031650400,6504,Census Tract 6504,-87.71718,41.765325,ILLINOIS,Cook,15.4,14.7,10.5,34.6,7.415097138,26.9,33.8,26.1,14.8,2.7,23.442,10.6579,1535.180054,4.175,82.3858,0.859893,0.954075,0.481669,0.29992,-0.404313,0.000169943,0.033907,0.000280045,0.000102055,0.144772,10.9
152,100600,17031100600,1006,Census Tract 1006,-87.7974,41.979204,ILLINOIS,Cook,13.3,14.8,8.5,30.7,8.278145695,31.8,26.2,29.7,15.4,2.7,23.692,10.214565,1544.72998,4.24167,79.9833,0.220804,0.67295,0.115,0.569526,-0.450787,0.000154195,0.033897,0.00033467,0.000109733,0.145165,8.8
153,100700,17031100700,1007,Census Tract 1007,-87.79763,41.972123,ILLINOIS,Cook,11.2,13.8,8,29,6.216328222,33.2,24.4,30.8,14.3,2.8,24.142,10.21,1543.469971,4.24167,80.0917,0.314407,0.557609,0.177651,0.833256,-0.450787,0.000154195,0.033897,0.00033467,0.000109733,0.145165,8.9
155,110200,17031110200,1102,Census Tract 1102,-87.773444,41.98007,ILLINOIS,Cook,11.9,14.8,7.7,30.1,3.536067893,30,24.7,27.5,14.9,2.5,23.842,10.323735,1544.349976,4.23333,80.1925,0.741431,0.798383,0.515244,0.592097,-0.453777,0.000154915,0.0338962,0.000285091,0.000111835,0.145121,8
